Domain,sentence,language,label_name,label_ID,Source,annotator_GMUID,transform
same-sex marriage,"Couples who choose to share their lives together should have the right to know who their beneficiaries are, according to him.",en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,James said that the couples who decide to share their lives together should be able to make those decisions.,en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,James said that the couples who decide to share their lives together should be able to make these decisions.,en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,The couples who decide to share their lives together should be able to make these decisions.,en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,James said that the couples who decide to share their lives together should be able to make the decisions.,en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,The couples who decide to share their lives together should be able to make those decisions.,en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,The resolution prohibiting same-sex marriages was passed by the Navajo Nation Council in 2005.,en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,The resolution prohibiting same-sex marriages was passed in 2005 by the Navajo Nation Council.,en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,The resolution prohibiting same-sex marriages was enacted in 2005 by the Navajo Nation Council.,en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,The resolution prohibiting same-sex marriages was enacted by the council in 2005.,en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,The resolution prohibiting same-sex marriages was passed by the council in 2005.,en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,The legislation repeals the ban on same-sex marriages but also changes the code to make sure it is in line with the new policy.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,The legislation repeals the ban on same-sex marriages but also changes provisions within the code to make sure they are in line with the new policy.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,"The legislation repeals the ban on same-sex marriages, but also changes provisions within the code to make sure they are in line with the new policy.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,"The legislation repeals the ban on same-sex marriages, but also changes provisions within the code to make sure that they are in line with the new policy.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,The legislation repeals the ban on same-sex marriages but also changes the code to make sure it is in line with new policy.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,,en;para
same-sex marriage,"The bill, known as the ""Love and Equality Act,"" passed unanimously in both the House of Representatives and the Senate, marking a significant step forward in the journey towards equal rights for all citizens.",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,,en;para
same-sex marriage,"The bill, known as the ""Love and Equality Act,"" passed unanimously in both the House of Representatives and the Senate, marking a significant step forward in the journey towards equal rights for all citizens",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,,en;para
same-sex marriage,"The ""Love and Equality Act"" was passed unanimously in both the House of Representatives and the Senate, marking a significant step forward in the journey towards equal rights for all citizens.",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,,en;para
same-sex marriage,"The bill, known as the ""Love and Equality Act,"" passed unanimously in both the House of Representatives and the Senate, marking a significant step towards equal rights for all citizens.",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,,en;para
same-sex marriage,"The ""Love and Equality Act"" was unanimously passed in both the House of Representatives and the Senate, marking a significant step forward in the journey towards equal rights for all citizens.",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,,en;para
same-sex marriage,"The legislative journey was marked by speeches, testimonials, and resounding applause from both sides of the aisle.",en,Quality of Life,10,https://chat.openai.com/,,en;para
same-sex marriage,"The legislative journey was marked by speeches, testimonials, and applause from both sides of the aisle.",en,Quality of Life,10,https://chat.openai.com/,,en;para
same-sex marriage,"The legislative journey was marked by passionate speeches, emotional testimonials, and resounding applause from both sides of the aisle.",en,Quality of Life,10,https://chat.openai.com/,,en;para
same-sex marriage,"The legislative journey was marked by passionate speeches, emotional testimonials, and thunderous applause from both sides of the aisle.",en,Quality of Life,10,https://chat.openai.com/,,en;para
same-sex marriage,"The legislative journey was marked by emotional speeches, testimonials, and resounding applause from both sides of the aisle.",en,Quality of Life,10,https://chat.openai.com/,,en;para
same-sex marriage,"One of the bill's lead sponsors, Senator Emily Rodriguez, declared ""This is a momentous day for our nation.""",en,Quality of Life,10,https://chat.openai.com/,,en;para
same-sex marriage,"One of the bill's lead sponsors, Senator Emily Rodriguez, declared that this is a momentous day for our nation.",en,Quality of Life,10,https://chat.openai.com/,,en;para
same-sex marriage,"One of the bill's lead sponsors, Senator Emily Rodriguez, declared ""This is a momentous day for our nation""",en,Quality of Life,10,https://chat.openai.com/,,en;para
same-sex marriage,"One of the bill's lead sponsors, Senator Emily Rodriguez, declared that this is a momentous day for the nation.",en,Quality of Life,10,https://chat.openai.com/,,en;para
same-sex marriage,"One of the bill's lead sponsors, Senator Emily Rodriguez, declared ""This is a momentous day for our nation,""",en,Quality of Life,10,https://chat.openai.com/,,en;para
same-sex marriage,"Same-sex couples have the same legal rights, benefits, and protections as heterosexual couples thanks to the Love and Equality Act.",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,,en;para
same-sex marriage,"Same-sex couples have the same legal rights, benefits, and protections as heterosexual couples, thanks to the Love and Equality Act.",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,,en;para
same-sex marriage,"Same-sex couples have the same legal rights, benefits and protections as heterosexual couples thanks to the Love and Equality Act.",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,,en;para
same-sex marriage,Same-sex couples have the same legal rights and benefits as heterosexual couples thanks to the Love and Equality Act.,en,Policy Prescription and Evaluation,6,https://chat.openai.com/,,en;para
same-sex marriage,"Same-sex couples are given the same legal rights, benefits, and protections as heterosexual couples, thanks to the Love and Equality Act.",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,,en;para
same-sex marriage,"The bill was signed into law by Sarah Mitchell, who had long championed the cause of marriage equality.",en,Quality of Life,10,https://chat.openai.com/,,en;para
same-sex marriage,"After the bill was passed, President Sarah Mitchell signed it into law, surrounded by happy couples and their families.",en,Quality of Life,10,https://chat.openai.com/,,en;para
